Year,Month,Day,Period,node_a,node_b,node_c,node_d,node_e
2024,3,27,10,0,155,153.5,209.8,0
2024,3,27,11,0,164,162.3,222,0
2024,3,27,12,0,165.1,163.4,223.4,0
2024,3,27,13,0,167.3,165.7,226.5,0
2024,3,27,14,0,174,172.2,235.6,0
2024,3,27,15,0,171.8,170.1,232.6,0
2024,3,27,16,0,169.5,167.8,229.5,0
2024,3,27,17,0,167.3,165.7,226.5,0
2024,3,27,18,0,166.2,164.6,225,0
2024,3,27,19,0,159.5,157.9,215.9,0
2024,3,27,20,0,177.4,175.6,240.1,0
2024,3,27,21,0,175.1,173.4,237,0
2024,3,27,22,0,166.2,164.6,225,0
2024,3,27,23,0,146.2,144.6,197.8,0
2024,3,27,24,0,130.5,129.2,176.6,0
2024,3,28,1,0,122.6,121.4,166,0
2024,3,28,2,0,115.9,114.8,157,0
2024,3,28,3,0,113.7,112.6,153.9,0
2024,3,28,4,0,112.6,111.4,152.4,0
2024,3,28,5,0,113.7,112.6,153.9,0
2024,3,28,6,0,121.5,120.3,164.6,0
2024,3,28,7,0,137.2,135.8,185.7,0
2024,3,28,8,0,141.7,140.2,191.8,0
2024,3,28,9,0,149.4,147.9,202.3,0
2024,3,28,10,0,157.3,155.7,212.9,0
2024,3,28,11,0,162.9,161.2,220.4,0
2024,3,28,12,0,170.6,169,231,0
2024,3,28,13,0,169.5,167.8,229.5,0
2024,3,28,14,0,174,172.2,235.6,0
2024,3,28,15,0,177.4,175.6,240.1,0
2024,3,28,16,0,178.5,176.7,241.6,0
2024,3,28,17,0,174,172.2,235.6,0
2024,3,28,18,0,171.8,170.1,232.6,0
2024,3,28,19,0,169.5,167.8,229.5,0
2024,3,28,20,0,177.4,175.6,240.1,0
2024,3,28,21,0,178.5,176.7,241.6,0
2024,3,28,22,0,167.3,165.7,226.5,0
2024,3,28,23,0,146.2,144.6,197.8,0
2024,3,28,24,0,136.1,134.7,184.2,0
2024,3,29,1,0,124.9,123.6,169,0
2024,3,29,2,0,117,115.9,158.5,0
2024,3,29,3,0,113.7,112.6,153.9,0
2024,3,29,4,0,114.8,113.7,155.4,0
2024,3,29,5,0,113.7,112.6,153.9,0
2024,3,29,6,0,122.6,121.4,166,0
2024,3,29,7,0,135,133.6,182.6,0
2024,3,29,8,0,147.3,145.8,199.3,0
2024,3,29,9,0,150.6,149,203.8,0
2024,3,29,10,0,161.8,160.1,219,0
2024,3,29,11,0,170.6,169,231,0
2024,3,29,12,0,177.4,175.6,240.1,0
2024,3,29,13,0,184.1,182.2,249.2,0
2024,3,29,14,0,190.8,188.9,258.2,0
2024,3,29,15,0,194.2,192.2,262.8,0
2024,3,29,16,0,191.9,190,259.8,0
2024,3,29,17,0,195.3,193.3,264.2,0
2024,3,29,18,0,184.1,182.2,249.2,0
2024,3,29,19,0,179.6,177.8,243.1,0
2024,3,29,20,0,191.9,190,259.8,0
2024,3,29,21,0,189.7,187.8,256.7,0
2024,3,29,22,0,179.6,177.8,243.1,0
2024,3,29,23,0,160.6,159,217.4,0
2024,3,29,24,0,142.8,141.4,193.2,0
2024,3,30,1,0,129.4,128.1,175.1,0
2024,3,30,2,0,119.3,118.2,161.5,0
2024,3,30,3,0,114.8,113.7,155.4,0
2024,3,30,4,0,113.7,112.6,153.9,0
2024,3,30,5,0,115.9,114.8,157,0
2024,3,30,6,0,121.5,120.3,164.6,0
2024,3,30,7,0,137.2,135.8,185.7,0
2024,3,30,8,0,143.9,142.5,194.7,0
2024,3,30,9,0,152.8,151.3,206.8,0
2024,3,30,10,0,164,162.3,222,0
2024,3,30,11,0,172.9,171.2,234,0
2024,3,30,12,0,184.1,182.2,249.2,0
2024,3,30,13,0,188.6,186.6,255.2,0
2024,3,30,14,0,198.6,196.6,268.8,0
2024,3,30,15,0,200.8,198.8,271.8,0
2024,3,30,16,0,205.3,203.3,277.8,0
2024,3,30,17,0,204.2,202.2,276.4,0
2024,3,30,18,0,195.3,193.3,264.2,0
2024,3,30,19,0,189.7,187.8,256.7,0
2024,3,30,20,0,191.9,190,259.8,0
2024,3,30,21,0,191.9,190,259.8,0
2024,3,30,22,0,180.7,179,244.6,0
2024,3,30,23,0,164,162.3,222,0
2024,3,30,24,0,145,143.5,196.2,0
2024,3,31,1,0,132.7,131.4,179.6,0
2024,3,31,2,0,122.6,121.4,166,0
2024,3,31,3,0,118.2,117,160,0
2024,3,31,4,0,114.8,113.7,155.4,0
2024,3,31,5,0,113.7,112.6,153.9,0
2024,3,31,6,0,115.9,114.8,157,0
2024,3,31,7,0,122.6,121.4,166,0
2024,3,31,8,0,131.6,130.3,178.2,0
2024,3,31,9,0,138.3,136.9,187.2,0
2024,3,31,10,0,153.9,152.4,208.4,0
2024,3,31,11,0,160.6,159,217.4,0
2024,3,31,12,0,169.5,167.8,229.5,0
2024,3,31,13,0,177.4,175.6,240.1,0
2024,3,31,14,0,186.3,184.4,252.2,0
2024,3,31,15,0,191.9,190,259.8,0
2024,3,31,16,0,184.1,182.2,249.2,0
2024,3,31,17,0,183,181.1,247.6,0
2024,3,31,18,0,170.6,169,231,0
2024,3,31,19,0,160.6,159,217.4,0
2024,3,31,20,0,166.2,164.6,225,0
2024,3,31,21,0,166.2,164.6,225,0
2024,3,31,22,0,157.3,155.7,212.9,0
2024,3,31,23,0,141.7,140.2,191.8,0
2024,3,31,24,0,126,124.7,170.6,0
2024,4,1,1,0,118.2,117,160,0
2024,4,1,2,0,111.5,110.4,151,0
2024,4,1,3,0,111.5,110.4,151,0
2024,4,1,4,0,105.9,104.9,143.4,0
2024,4,1,5,0,105.9,104.9,143.4,0
2024,4,1,6,0,108.2,107.1,146.4,0
2024,4,1,7,0,109.3,108.2,147.9,0
2024,4,1,8,0,112.6,111.4,152.4,0
2024,4,1,9,0,123.8,122.6,167.5,0
2024,4,1,10,0,129.4,128.1,175.1,0
2024,4,1,11,0,132.7,131.4,179.6,0
2024,4,1,12,0,135,133.6,182.6,0
2024,4,1,13,0,139.4,138,188.7,0
2024,4,1,14,0,136.1,134.7,184.2,0
2024,4,1,15,0,139.4,138,188.7,0
2024,4,1,16,0,138.3,136.9,187.2,0
2024,4,1,17,0,140.6,139.1,190.2,0
2024,4,1,18,0,138.3,136.9,187.2,0
2024,4,1,19,0,143.9,142.5,194.7,0
2024,4,1,20,0,156.2,154.6,211.4,0
2024,4,1,21,0,159.5,157.9,215.9,0
2024,4,1,22,0,149.4,147.9,202.3,0
2024,4,1,23,0,137.2,135.8,185.7,0
2024,4,1,24,0,121.5,120.3,164.6,0
2024,4,2,1,0,111.5,110.4,151,0
2024,4,2,2,0,111.5,110.4,151,0
2024,4,2,3,0,100.3,99.3,135.8,0
2024,4,2,4,0,105.9,104.9,143.4,0
2024,4,2,5,0,108.2,107.1,146.4,0
2024,4,2,6,0,118.2,117,160,0
2024,4,2,7,0,126,124.7,170.6,0
2024,4,2,8,0,136.1,134.7,184.2,0
2024,4,2,9,0,145,143.5,196.2,0
2024,4,2,10,0,152.8,151.3,206.8,0
2024,4,2,11,0,158.4,156.8,214.4,0
2024,4,2,12,0,164,162.3,222,0
2024,4,2,13,0,166.2,164.6,225,0
2024,4,2,14,0,167.3,165.7,226.5,0
2024,4,2,15,0,168.4,166.8,228,0
2024,4,2,16,0,167.3,165.7,226.5,0
2024,4,2,17,0,165.1,163.4,223.4,0
2024,4,2,18,0,165.1,163.4,223.4,0
2024,4,2,19,0,159.5,157.9,215.9,0
2024,4,2,20,0,176.2,174.5,238.6,0
2024,4,2,21,0,171.8,170.1,232.6,0
2024,4,2,22,0,165.1,163.4,223.4,0
2024,4,2,23,0,148.3,146.9,200.8,0
2024,4,2,24,0,131.6,130.3,178.2,0
2024,4,3,1,0,122.6,121.4,166,0
2024,4,3,2,0,113.7,112.6,153.9,0
2024,4,3,3,0,113.7,112.6,153.9,0
2024,4,3,4,0,110.4,109.3,149.4,0
2024,4,3,5,0,114.8,113.7,155.4,0
2024,4,3,6,0,118.2,117,160,0
2024,4,3,7,0,130.5,129.2,176.6,0
2024,4,3,8,0,139.4,138,188.7,0
2024,4,3,9,0,147.3,145.8,199.3,0
2024,4,3,10,0,155,153.5,209.8,0
2024,4,3,11,0,162.9,161.2,220.4,0
2024,4,3,12,0,168.4,166.8,228,0
2024,4,3,13,0,174,172.2,235.6,0
2024,4,3,14,0,177.4,175.6,240.1,0
2024,4,3,15,0,181.8,180,246.2,0
2024,4,3,16,0,181.8,180,246.2,0
2024,4,3,17,0,181.8,180,246.2,0
2024,4,3,18,0,181.8,180,246.2,0
2024,4,3,19,0,177.4,175.6,240.1,0
2024,4,3,20,0,185.2,183.4,250.6,0
2024,4,3,21,0,183,181.1,247.6,0
2024,4,3,22,0,172.9,171.2,234,0
2024,4,3,23,0,151.7,150.2,205.4,0
2024,4,3,24,0,138.3,136.9,187.2,0
2024,4,4,1,0,124.9,123.6,169,0
2024,4,4,2,0,120.4,119.3,163,0
2024,4,4,3,0,114.8,113.7,155.4,0
2024,4,4,4,0,114.8,113.7,155.4,0
2024,4,4,5,0,113.7,112.6,153.9,0
2024,4,4,6,0,122.6,121.4,166,0
2024,4,4,7,0,131.6,130.3,178.2,0
2024,4,4,8,0,137.2,135.8,185.7,0
2024,4,4,9,0,148.3,146.9,200.8,0
2024,4,4,10,0,159.5,157.9,215.9,0
2024,4,4,11,0,167.3,165.7,226.5,0
2024,4,4,12,0,175.1,173.4,237,0
2024,4,4,13,0,180.7,179,244.6,0
2024,4,4,14,0,186.3,184.4,252.2,0
2024,4,4,15,0,191.9,190,259.8,0
2024,4,4,16,0,193,191.1,261.2,0
2024,4,4,17,0,194.2,192.2,262.8,0
2024,4,4,18,0,190.8,188.9,258.2,0
2024,4,4,19,0,180.7,179,244.6,0
2024,4,4,20,0,190.8,188.9,258.2,0
2024,4,4,21,0,187.4,185.5,253.7,0
2024,4,4,22,0,176.2,174.5,238.6,0
2024,4,4,23,0,156.2,154.6,211.4,0
2024,4,4,24,0,141.7,140.2,191.8,0
2024,4,5,1,0,128.2,127,173.6,0
2024,4,5,2,0,123.8,122.6,167.5,0
2024,4,5,3,0,113.7,112.6,153.9,0
2024,4,5,4,0,114.8,113.7,155.4,0
2024,4,5,5,0,117,115.9,158.5,0
2024,4,5,6,0,121.5,120.3,164.6,0
2024,4,5,7,0,131.6,130.3,178.2,0
2024,4,5,8,0,145,143.5,196.2,0
2024,4,5,9,0,151.7,150.2,205.4,0
2024,4,5,10,0,161.8,160.1,219,0
2024,4,5,11,0,166.2,164.6,225,0
2024,4,5,12,0,171.8,170.1,232.6,0
2024,4,5,13,0,172.9,171.2,234,0
2024,4,5,14,0,177.4,175.6,240.1,0
2024,4,5,15,0,185.2,183.4,250.6,0
2024,4,5,16,0,186.3,184.4,252.2,0
2024,4,5,17,0,185.2,183.4,250.6,0
2024,4,5,18,0,175.1,173.4,237,0
2024,4,5,19,0,172.9,171.2,234,0
2024,4,5,20,0,174,172.2,235.6,0
2024,4,5,21,0,172.9,171.2,234,0
2024,4,5,22,0,168.4,166.8,228,0
2024,4,5,23,0,147.3,145.8,199.3,0
2024,4,5,24,0,138.3,136.9,187.2,0
2024,4,6,1,0,124.9,123.6,169,0
2024,4,6,2,0,114.8,113.7,155.4,0
2024,4,6,3,0,113.7,112.6,153.9,0
2024,4,6,4,0,110.4,109.3,149.4,0
2024,4,6,5,0,113.7,112.6,153.9,0
2024,4,6,6,0,115.9,114.8,157,0
2024,4,6,7,0,124.9,123.6,169,0
2024,4,6,8,0,132.7,131.4,179.6,0
2024,4,6,9,0,143.9,142.5,194.7,0
2024,4,6,10,0,147.3,145.8,199.3,0
2024,4,6,11,0,155,153.5,209.8,0
2024,4,6,12,0,158.4,156.8,214.4,0
2024,4,6,13,0,160.6,159,217.4,0
2024,4,6,14,0,159.5,157.9,215.9,0
2024,4,6,15,0,164,162.3,222,0
2024,4,6,16,0,158.4,156.8,214.4,0
2024,4,6,17,0,161.8,160.1,219,0
2024,4,6,18,0,158.4,156.8,214.4,0
2024,4,6,19,0,155,153.5,209.8,0
2024,4,6,20,0,166.2,164.6,225,0
2024,4,6,21,0,165.1,163.4,223.4,0
2024,4,6,22,0,158.4,156.8,214.4,0
2024,4,6,23,0,143.9,142.5,194.7,0
2024,4,6,24,0,127.1,125.8,172.1,0
2024,4,7,1,0,121.5,120.3,164.6,0
2024,4,7,2,0,113.7,112.6,153.9,0
2024,4,7,3,0,112.6,111.4,152.4,0
2024,4,7,4,0,107,106,144.9,0
2024,4,7,5,0,111.5,110.4,151,0
2024,4,7,6,0,111.5,110.4,151,0
2024,4,7,7,0,117,115.9,158.5,0
2024,4,7,8,0,120.4,119.3,163,0
2024,4,7,9,0,132.7,131.4,179.6,0
2024,4,7,10,0,139.4,138,188.7,0
2024,4,7,11,0,143.9,142.5,194.7,0
2024,4,7,12,0,147.3,145.8,199.3,0
2024,4,7,13,0,151.7,150.2,205.4,0
2024,4,7,14,0,156.2,154.6,211.4,0
2024,4,7,15,0,160.6,159,217.4,0
2024,4,7,16,0,166.2,164.6,225,0
2024,4,7,17,0,166.2,164.6,225,0
2024,4,7,18,0,166.2,164.6,225,0
2024,4,7,19,0,162.9,161.2,220.4,0
2024,4,7,20,0,167.3,165.7,226.5,0
2024,4,7,21,0,166.2,164.6,225,0
2024,4,7,22,0,158.4,156.8,214.4,0
2024,4,7,23,0,145,143.5,196.2,0
2024,4,7,24,0,128.2,127,173.6,0
2024,4,8,1,0,119.3,118.2,161.5,0
2024,4,8,2,0,113.7,112.6,153.9,0
2024,4,8,3,0,109.3,108.2,147.9,0
2024,4,8,4,0,105.9,104.9,143.4,0
2024,4,8,5,0,105.9,104.9,143.4,0
2024,4,8,6,0,104.8,103.8,141.8,0
2024,4,8,7,0,110.4,109.3,149.4,0
2024,4,8,8,0,112.6,111.4,152.4,0
2024,4,8,9,0,124.9,123.6,169,0
2024,4,8,10,0,133.8,132.5,181.1,0
2024,4,8,11,0,136.1,134.7,184.2,0
2024,4,8,12,0,145,143.5,196.2,0
2024,4,8,13,0,149.4,147.9,202.3,0
2024,4,8,14,0,158.4,156.8,214.4,0
2024,4,8,15,0,164,162.3,222,0
2024,4,8,16,0,165.1,163.4,223.4,0
2024,4,8,17,0,166.2,164.6,225,0
2024,4,8,18,0,164,162.3,222,0
2024,4,8,19,0,160.6,159,217.4,0
2024,4,8,20,0,168.4,166.8,228,0
2024,4,8,21,0,169.5,167.8,229.5,0
2024,4,8,22,0,159.5,157.9,215.9,0
2024,4,8,23,0,148.3,146.9,200.8,0
2024,4,8,24,0,130.5,129.2,176.6,0
2024,4,9,1,0,122.6,121.4,166,0
2024,4,9,2,0,114.8,113.7,155.4,0
2024,4,9,3,0,110.4,109.3,149.4,0
2024,4,9,4,0,109.3,108.2,147.9,0
2024,4,9,5,0,108.2,107.1,146.4,0
2024,4,9,6,0,117,115.9,158.5,0
2024,4,9,7,0,124.9,123.6,169,0
2024,4,9,8,0,132.7,131.4,179.6,0
2024,4,9,9,0,146.2,144.6,197.8,0
2024,4,9,10,0,158.4,156.8,214.4,0
2024,4,9,11,0,169.5,167.8,229.5,0
2024,4,9,12,0,180.7,179,244.6,0
2024,4,9,13,0,188.6,186.6,255.2,0
2024,4,9,14,0,197.5,195.5,267.3,0
2024,4,9,15,0,205.3,203.3,277.8,0
2024,4,9,16,0,208.6,206.6,282.4,0
2024,4,9,17,0,205.3,203.3,277.8,0
2024,4,9,18,0,205.3,203.3,277.8,0
2024,4,9,19,0,194.2,192.2,262.8,0
2024,4,9,20,0,199.8,197.7,270.3,0
2024,4,9,21,0,196.4,194.4,265.8,0
2024,4,9,22,0,183,181.1,247.6,0
2024,4,9,23,0,165.1,163.4,223.4,0
2024,4,9,24,0,143.9,142.5,194.7,0
2024,4,10,1,0,130.5,129.2,176.6,0
2024,4,10,2,0,122.6,121.4,166,0
2024,4,10,3,0,118.2,117,160,0
2024,4,10,4,0,114.8,113.7,155.4,0
2024,4,10,5,0,119.3,118.2,161.5,0
2024,4,10,6,0,124.9,123.6,169,0
2024,4,10,7,0,130.5,129.2,176.6,0
2024,4,10,8,0,143.9,142.5,194.7,0
2024,4,10,9,0,149.4,147.9,202.3,0
2024,4,10,10,0,166.2,164.6,225,0
2024,4,10,11,0,174,172.2,235.6,0
2024,4,10,12,0,185.2,183.4,250.6,0
2024,4,10,13,0,191.9,190,259.8,0
2024,4,10,14,0,203,201,274.8,0
2024,4,10,15,0,208.6,206.6,282.4,0
2024,4,10,16,0,205.3,203.3,277.8,0
2024,4,10,17,0,208.6,206.6,282.4,0
2024,4,10,18,0,203,201,274.8,0
2024,4,10,19,0,195.3,193.3,264.2,0
2024,4,10,20,0,196.4,194.4,265.8,0
2024,4,10,21,0,193,191.1,261.2,0
2024,4,10,22,0,176.2,174.5,238.6,0
2024,4,10,23,0,157.3,155.7,212.9,0
2024,4,10,24,0,137.2,135.8,185.7,0
2024,4,11,1,0,127.1,125.8,172.1,0
2024,4,11,2,0,118.2,117,160,0
2024,4,11,3,0,118.2,117,160,0
2024,4,11,4,0,111.5,110.4,151,0
2024,4,11,5,0,118.2,117,160,0
2024,4,11,6,0,124.9,123.6,169,0
2024,4,11,7,0,127.1,125.8,172.1,0
2024,4,11,8,0,141.7,140.2,191.8,0
2024,4,11,9,0,149.4,147.9,202.3,0
2024,4,11,10,0,157.3,155.7,212.9,0
2024,4,11,11,0,158.4,156.8,214.4,0
2024,4,11,12,0,164,162.3,222,0
2024,4,11,13,0,164,162.3,222,0
2024,4,11,14,0,169.5,167.8,229.5,0
2024,4,11,15,0,170.6,169,231,0
2024,4,11,16,0,162.9,161.2,220.4,0
2024,4,11,17,0,160.6,159,217.4,0
2024,4,11,18,0,156.2,154.6,211.4,0
2024,4,11,19,0,155,153.5,209.8,0
2024,4,11,20,0,161.8,160.1,219,0
2024,4,11,21,0,169.5,167.8,229.5,0
2024,4,11,22,0,157.3,155.7,212.9,0
2024,4,11,23,0,140.6,139.1,190.2,0
2024,4,11,24,0,124.9,123.6,169,0
2024,4,12,1,0,115.9,114.8,157,0
2024,4,12,2,0,113.7,112.6,153.9,0
2024,4,12,3,0,109.3,108.2,147.9,0
2024,4,12,4,0,108.2,107.1,146.4,0
2024,4,12,5,0,110.4,109.3,149.4,0
2024,4,12,6,0,118.2,117,160,0
2024,4,12,7,0,128.2,127,173.6,0
2024,4,12,8,0,136.1,134.7,184.2,0
2024,4,12,9,0,146.2,144.6,197.8,0
2024,4,12,10,0,152.8,151.3,206.8,0
2024,4,12,11,0,155,153.5,209.8,0
2024,4,12,12,0,160.6,159,217.4,0
2024,4,12,13,0,159.5,157.9,215.9,0
2024,4,12,14,0,162.9,161.2,220.4,0
2024,4,12,15,0,162.9,161.2,220.4,0
2024,4,12,16,0,162.9,161.2,220.4,0
2024,4,12,17,0,158.4,156.8,214.4,0
2024,4,12,18,0,155,153.5,209.8,0
2024,4,12,19,0,151.7,150.2,205.4,0
2024,4,12,20,0,165.1,163.4,223.4,0
2024,4,12,21,0,168.4,166.8,228,0
2024,4,12,22,0,153.9,152.4,208.4,0
2024,4,12,23,0,140.6,139.1,190.2,0
2024,4,12,24,0,127.1,125.8,172.1,0
2024,4,13,1,0,121.5,120.3,164.6,0
2024,4,13,2,0,114.8,113.7,155.4,0
2024,4,13,3,0,111.5,110.4,151,0
2024,4,13,4,0,107,106,144.9,0
2024,4,13,5,0,112.6,111.4,152.4,0
2024,4,13,6,0,117,115.9,158.5,0
2024,4,13,7,0,127.1,125.8,172.1,0
2024,4,13,8,0,136.1,134.7,184.2,0
2024,4,13,9,0,147.3,145.8,199.3,0
2024,4,13,10,0,151.7,150.2,205.4,0
2024,4,13,11,0,156.2,154.6,211.4,0
2024,4,13,12,0,161.8,160.1,219,0
2024,4,13,13,0,164,162.3,222,0
2024,4,13,14,0,165.1,163.4,223.4,0
2024,4,13,15,0,164,162.3,222,0
2024,4,13,16,0,156.2,154.6,211.4,0
2024,4,13,17,0,151.7,150.2,205.4,0
2024,4,13,18,0,148.3,146.9,200.8,0
2024,4,13,19,0,143.9,142.5,194.7,0
2024,4,13,20,0,150.6,149,203.8,0
2024,4,13,21,0,155,153.5,209.8,0
2024,4,13,22,0,148.3,146.9,200.8,0
2024,4,13,23,0,133.8,132.5,181.1,0
2024,4,13,24,0,128.2,127,173.6,0
2024,4,14,1,0,113.7,112.6,153.9,0
2024,4,14,2,0,110.4,109.3,149.4,0
2024,4,14,3,0,109.3,108.2,147.9,0
2024,4,14,4,0,104.8,103.8,141.8,0
2024,4,14,5,0,107,106,144.9,0
2024,4,14,6,0,111.5,110.4,151,0
2024,4,14,7,0,112.6,111.4,152.4,0
2024,4,14,8,0,122.6,121.4,166,0
2024,4,14,9,0,129.4,128.1,175.1,0
2024,4,14,10,0,137.2,135.8,185.7,0
2024,4,14,11,0,142.8,141.4,193.2,0
2024,4,14,12,0,139.4,138,188.7,0
2024,4,14,13,0,137.2,135.8,185.7,0
2024,4,14,14,0,123.8,122.6,167.5,0
2024,4,14,15,0,135,133.6,182.6,0
2024,4,14,16,0,136.1,134.7,184.2,0
2024,4,14,17,0,132.7,131.4,179.6,0
2024,4,14,18,0,130.5,129.2,176.6,0
2024,4,14,19,0,130.5,129.2,176.6,0
2024,4,14,20,0,142.8,141.4,193.2,0
2024,4,14,21,0,147.3,145.8,199.3,0
2024,4,14,22,0,143.9,142.5,194.7,0
2024,4,14,23,0,132.7,131.4,179.6,0
2024,4,14,24,0,122.6,121.4,166,0
2024,4,15,1,0,114.8,113.7,155.4,0
2024,4,15,2,0,107,106,144.9,0
2024,4,15,3,0,103.7,102.6,140.3,0
2024,4,15,4,0,105.9,104.9,143.4,0
2024,4,15,5,0,102.6,101.5,138.8,0
2024,4,15,6,0,103.7,102.6,140.3,0
2024,4,15,7,0,104.8,103.8,141.8,0
2024,4,15,8,0,111.5,110.4,151,0
2024,4,15,9,0,121.5,120.3,164.6,0
2024,4,15,10,0,129.4,128.1,175.1,0
2024,4,15,11,0,133.8,132.5,181.1,0
2024,4,15,12,0,137.2,135.8,185.7,0
2024,4,15,13,0,137.2,135.8,185.7,0
2024,4,15,14,0,140.6,139.1,190.2,0
2024,4,15,15,0,139.4,138,188.7,0
2024,4,15,16,0,140.6,139.1,190.2,0
2024,4,15,17,0,143.9,142.5,194.7,0
2024,4,15,18,0,143.9,142.5,194.7,0
2024,4,15,19,0,145,143.5,196.2,0
2024,4,15,20,0,153.9,152.4,208.4,0
2024,4,15,21,0,146.2,144.6,197.8,0
2024,4,15,22,0,149.4,147.9,202.3,0
2024,4,15,23,0,138.3,136.9,187.2,0
2024,4,15,24,0,123.8,122.6,167.5,0
2024,4,16,1,0,115.9,114.8,157,0
2024,4,16,2,0,111.5,110.4,151,0
2024,4,16,3,0,108.2,107.1,146.4,0
2024,4,16,4,0,108.2,107.1,146.4,0
2024,4,16,5,0,109.3,108.2,147.9,0
2024,4,16,6,0,114.8,113.7,155.4,0
2024,4,16,7,0,124.9,123.6,169,0
2024,4,16,8,0,132.7,131.4,179.6,0
2024,4,16,9,0,142.8,141.4,193.2,0
2024,4,16,10,0,152.8,151.3,206.8,0
2024,4,16,11,0,160.6,159,217.4,0
2024,4,16,12,0,166.2,164.6,225,0
2024,4,16,13,0,175.1,173.4,237,0
2024,4,16,14,0,177.4,175.6,240.1,0
2024,4,16,15,0,183,181.1,247.6,0
2024,4,16,16,0,188.6,186.6,255.2,0
2024,4,16,17,0,189.7,187.8,256.7,0
2024,4,16,18,0,188.6,186.6,255.2,0
2024,4,16,19,0,183,181.1,247.6,0
2024,4,16,20,0,189.7,187.8,256.7,0
2024,4,16,21,0,185.2,183.4,250.6,0
2024,4,16,22,0,175.1,173.4,237,0
2024,4,16,23,0,153.9,152.4,208.4,0
2024,4,16,24,0,132.7,131.4,179.6,0
2024,4,17,1,0,126,124.7,170.6,0
2024,4,17,2,0,119.3,118.2,161.5,0
2024,4,17,3,0,111.5,110.4,151,0
2024,4,17,4,0,113.7,112.6,153.9,0
2024,4,17,5,0,113.7,112.6,153.9,0
2024,4,17,6,0,122.6,121.4,166,0
2024,4,17,7,0,129.4,128.1,175.1,0
2024,4,17,8,0,143.9,142.5,194.7,0
2024,4,17,9,0,152.8,151.3,206.8,0
2024,4,17,10,0,165.1,163.4,223.4,0
2024,4,17,11,0,179.6,177.8,243.1,0
2024,4,17,12,0,189.7,187.8,256.7,0
2024,4,17,13,0,198.6,196.6,268.8,0
2024,4,17,14,0,208.6,206.6,282.4,0
2024,4,17,15,0,219.8,217.6,297.5,0
2024,4,17,16,0,224.2,222,303.6,0
2024,4,17,17,0,225.4,223.1,305,0
2024,4,17,18,0,225.4,223.1,305,0
2024,4,17,19,0,217.6,215.4,294.5,0
2024,4,17,20,0,213.1,211,288.4,0
2024,4,17,21,0,210.9,208.7,285.4,0
2024,4,17,22,0,197.5,195.5,267.3,0
2024,4,17,23,0,176.2,174.5,238.6,0
2024,4,17,24,0,164,162.3,222,0
2024,4,18,1,0,139.4,138,188.7,0
2024,4,18,2,0,127.1,125.8,172.1,0
2024,4,18,3,0,124.9,123.6,169,0
2024,4,18,4,0,119.3,118.2,161.5,0
2024,4,18,5,0,119.3,118.2,161.5,0
2024,4,18,6,0,127.1,125.8,172.1,0
2024,4,18,7,0,139.4,138,188.7,0
2024,4,18,8,0,150.6,149,203.8,0
2024,4,18,9,0,164,162.3,222,0
2024,4,18,10,0,178.5,176.7,241.6,0
2024,4,18,11,0,197.5,195.5,267.3,0
2024,4,18,12,0,206.4,204.3,279.4,0
2024,4,18,13,0,223.1,220.9,302,0
2024,4,18,14,0,236.6,234.2,320.2,0
2024,4,18,15,0,246.5,244,333.5,0
2024,4,18,16,0,249.8,247.3,338.2,0
2024,4,18,17,0,249.8,247.3,338.2,0
2024,4,18,18,0,247.6,245,335.1,0
2024,4,18,19,0,236.6,234.2,320.2,0
2024,4,18,20,0,233.2,230.9,315.6,0
2024,4,18,21,0,224.2,222,303.6,0
2024,4,18,22,0,212,209.8,287,0
2024,4,18,23,0,185.2,183.4,250.6,0
2024,4,18,24,0,158.4,156.8,214.4,0
2024,4,19,1,0,146.2,144.6,197.8,0
2024,4,19,2,0,135,133.6,182.6,0
2024,4,19,3,0,130.5,129.2,176.6,0
2024,4,19,4,0,127.1,125.8,172.1,0
2024,4,19,5,0,127.1,125.8,172.1,0
2024,4,19,6,0,135,133.6,182.6,0
2024,4,19,7,0,147.3,145.8,199.3,0
2024,4,19,8,0,153.9,152.4,208.4,0
2024,4,19,9,0,172.9,171.2,234,0
2024,4,19,10,0,187.4,185.5,253.7,0
2024,4,19,11,0,204.2,202.2,276.4,0
2024,4,19,12,0,222,219.8,300.6,0
2024,4,19,13,0,236.6,234.2,320.2,0
2024,4,19,14,0,255.4,252.8,345.7,0
2024,4,19,15,0,267.7,265,362.3,0
2024,4,19,16,0,277.7,275,375.9,0
2024,4,19,17,0,284.4,281.5,385,0
2024,4,19,18,0,274.3,271.6,371.4,0
2024,4,19,19,0,255.4,252.8,345.7,0
2024,4,19,20,0,247.6,245,335.1,0
2024,4,19,21,0,239.9,237.5,324.7,0
2024,4,19,22,0,224.2,222,303.6,0
2024,4,19,23,0,196.4,194.4,265.8,0
2024,4,19,24,0,171.8,170.1,232.6,0
2024,4,20,1,0,149.4,147.9,202.3,0
2024,4,20,2,0,141.7,140.2,191.8,0
2024,4,20,3,0,131.6,130.3,178.2,0
2024,4,20,4,0,126,124.7,170.6,0
2024,4,20,5,0,127.1,125.8,172.1,0
2024,4,20,6,0,135,133.6,182.6,0
2024,4,20,7,0,143.9,142.5,194.7,0
2024,4,20,8,0,157.3,155.7,212.9,0
2024,4,20,9,0,176.2,174.5,238.6,0
2024,4,20,10,0,198.6,196.6,268.8,0
