Date,HPC System,Job ID,Partition,Benchmark Code,kpoints,math library,MPI,cpu-bind,Nodes,Cores,Nodelist,Energy,Electronic Steps,Runtime,KPAR,NPAR,node_fill
Wed Jan 19 10:18:55 MST 2022,Eagle,8181805,short,1,4x4x2,mkl,intelmpi,none,1,9,r2i4n20,-6.03E+01,15,0:04:30,1,sqrt,partial
Wed Jan 19 10:27:16 MST 2022,Eagle,8181715,short,1,10x10x5,mkl,intelmpi,none,1,9,r6i1n8,-6.03E+01,15,0:24:06,1,4,partial
Wed Jan 19 10:37:13 MST 2022,Eagle,8181804,short,1,10x10x5,mkl,intelmpi,none,1,9,r2i4n19,-6.03E+01,15,0:22:49,1,sqrt,partial
Fri Dec 17 03:16:01 MST 2021,Eagle,8044013,short,2,1x1x1,mkl,intelmpi_tim,none,1,9,r6i2n23,-1.27E+03,36,5:56:45,1,D,partial
Thu Jan  6 09:26:43 MST 2022,Eagle,8144900,short,1,4x4x2,mkl,intelmpi_tim,none,1,9,r3i2n31,-6.03E+01,15,0:04:45,1,D,partial
Thu Jan  6 09:46:19 MST 2022,Eagle,8144899,short,1,10x10x5,mkl,intelmpi_tim,none,1,9,r2i5n9,-6.03E+01,15,0:24:21,1,D,partial
Thu Jan 20 21:39:39 MST 2022,Eagle,8183153,short,1,4x4x2,mkl,intelmpi_tim,none,1,9,r5i5n1,-6.03E+01,15,0:06:09,9,sqrt,partial
Thu Jan 20 21:51:11 MST 2022,Eagle,8183152,short,1,10x10x5,mkl,intelmpi_tim,none,1,9,r9i2n28,-6.03E+01,15,0:21:51,9,sqrt,partial
Tue Dec 14 04:51:57 MST 2021,Eagle,8011287,short,1,4x4x2,mkl,intelmpi_tim,none,1,9,r7i3n19,-6.03E+01,15,0:05:46,9,4,partial
Tue Dec 14 15:11:11 MST 2021,Eagle,8024106,short,1,10x10x5,mkl,intelmpi_tim,none,1,9,r5i5n26,-6.03E+01,15,0:22:32,9,4,partial
Wed Jan 19 10:07:39 MST 2022,Eagle,8181702,short,1,4x4x2,mkl,intelmpi_tim,none,1,9,r2i5n28,-6.03E+01,15,0:04:44,1,4,partial
Wed Jan 19 10:19:00 MST 2022,Eagle,8181791,short,1,4x4x2,mkl,intelmpi_tim,none,1,9,r2i1n9,-6.03E+01,15,0:04:48,1,sqrt,partial
Wed Jan 19 10:27:15 MST 2022,Eagle,8181701,short,1,10x10x5,mkl,intelmpi_tim,none,1,9,r2i5n27,-6.03E+01,15,0:24:20,1,4,partial
Wed Jan 19 10:37:15 MST 2022,Eagle,8181790,short,1,10x10x5,mkl,intelmpi_tim,none,1,9,r2i1n8,-6.03E+01,15,0:23:03,1,sqrt,partial
Fri Dec 10 03:23:52 UTC 2021,vermillion,50005031,std,1,10x10x5,openmpi,openmpi,none,1,9,vs-std-0062,-6.03E+01,15,0:21:36,9,4,full
Fri Dec 10 03:28:27 UTC 2021,vermillion,50005032,std,1,4x4x2,openmpi,openmpi,none,1,9,vs-std-0021,-6.03E+01,15,0:20:41,9,4,full
Tue Jun 21 14:54:17 MDT 2022,Eagle,9521372,gpu,1,4x4x2,mkl,intel_impi,none,4,8,"r104u[09,11,13,15]",-6.03E+01,15,0:02:38,1,4,gres:2_openACC
Tue Jun 21 15:03:36 MDT 2022,Eagle,9521371,gpu,1,10x10x5,mkl,intel_impi,none,4,8,"r103u05,r104u[01,05,07]",-6.03E+01,15,0:11:57,1,4,gres:2_openACC
Wed Jun 22 16:36:47 MDT 2022,Eagle,9536547,gpu,1,4x4x2,mkl,intel_impi,none,4,8,"r105u[09,17,23,31]",-6.03E+01,15,0:01:42,4,4,gres:2_openACC
Wed Jun 22 16:37:28 MDT 2022,Eagle,9536546,gpu,1,10x10x5,mkl,intel_impi,none,4,8,"r104u[07,19],r105u[03,25]",-6.03E+01,15,0:05:25,4,4,gres:2_openACC
Wed Jun 22 16:39:12 MDT 2022,Eagle,9536556,gpu,1,4x4x2,mkl,intel_impi,none,4,8,"r104u[07,19],r105u[03,25]",-6.03E+01,15,0:01:29,9,4,gres:2_openACC
Wed May 18 15:31:57 MDT 2022,Eagle,9277681,gpu,2,1x1x1,mkl,intel_impi,none,4,8,"r104u03,r105u[21,25,31]",-1.27E+03,36,0:10:33,1,D,gres:2_openACC
Wed Feb 23 14:22:44 MST 2022,Eagle,8389004,gpu,2,1x1x1,mkl,intelmpi,none,4,8,"r104u[15,19,27,37]",-1.27E+03,36,0:33:45,1,D,gres:2
Wed Feb 23 14:34:45 MST 2022,Eagle,8389009,gpu,2,1x1x1,mkl,intelmpi_tim,none,4,8,"r103u[09,19],r104u[17,21]",-1.27E+03,34,0:32:18,1,D,gres:2
Fri Dec  3 23:02:40 UTC 2021,Vermillion,50004371,std,small,8x8x8,mkl,intelmpi,none,1,8,vs-std-0016,-3.94E+01,18,0:00:08,1,D,full
Fri Dec  3 23:02:40 UTC 2021,Vermillion,50004371,std,small,8x8x8,mkl,intelmpi,none,1,8,vs-std-0016,-3.94E+01,18,0:00:08,1,D,full
Fri Dec  3 23:03:07 UTC 2021,Vermillion,50004372,std,small,4x4x4,mkl,intelmpi,none,1,8,vs-std-0016,-3.93E+01,18,0:00:05,1,D,full
Fri Dec  3 23:03:07 UTC 2021,Vermillion,50004372,std,small,4x4x4,mkl,intelmpi,none,1,8,vs-std-0016,-3.93E+01,18,0:00:05,1,D,full
Fri Dec  3 23:04:43 UTC 2021,Vermillion,50004383,std,small,8x8x8,openmpi,openmpi,none,1,8,vs-std-0016,-3.94E+01,18,0:00:11,1,D,full
Fri Dec  3 23:04:43 UTC 2021,Vermillion,50004383,std,small,8x8x8,openmpi,openmpi,none,1,8,vs-std-0016,-3.94E+01,18,0:00:11,1,D,full
Fri Dec  3 23:05:06 UTC 2021,Vermillion,50004384,std,small,4x4x4,openmpi,openmpi,none,1,8,vs-std-0016,-3.93E+01,18,0:00:04,1,D,full
Fri Dec  3 23:05:06 UTC 2021,Vermillion,50004384,std,small,4x4x4,openmpi,openmpi,none,1,8,vs-std-0016,-3.93E+01,18,0:00:04,1,D,full
Tue Jun 21 14:54:46 MDT 2022,Eagle,9521370,gpu,1,4x4x2,mkl,intel_impi,none,2,4,"r104u[23,29]",-6.03E+01,15,0:03:07,1,4,gres:2_openACC
Tue Jun 21 15:05:43 MDT 2022,Eagle,9521369,gpu,1,10x10x5,mkl,intel_impi,none,2,4,"r104u[17,19]",-6.03E+01,15,0:14:04,1,4,gres:2_openACC
Wed Jun 22 16:41:43 MDT 2022,Eagle,9536545,gpu,1,4x4x2,mkl,intel_impi,none,2,4,"r104u07,r105u03",-6.03E+01,15,0:01:57,4,4,gres:2_openACC
Wed Jun 22 16:45:50 MDT 2022,Eagle,9536554,gpu,1,4x4x2,mkl,intel_impi,none,2,4,"r104u21,r105u03",-6.03E+01,15,0:01:35,9,4,gres:2_openACC
Wed Jun 22 16:45:57 MDT 2022,Eagle,9536544,gpu,1,10x10x5,mkl,intel_impi,none,2,4,"r104u19,r105u25",-6.03E+01,15,0:06:17,4,4,gres:2_openACC
Wed Jun 22 16:47:49 MDT 2022,Eagle,9536553,gpu,1,10x10x5,mkl,intel_impi,none,2,4,"r104u[07,17]",-6.03E+01,15,0:05:49,9,4,gres:2_openACC
Wed May 18 15:31:59 MDT 2022,Eagle,9277680,gpu,2,1x1x1,mkl,intel_impi,none,2,4,"r104u13,r105u05",-1.27E+03,36,0:15:22,1,D,gres:2_openACC
Wed Feb 23 15:07:20 MST 2022,Eagle,8389003,gpu,2,1x1x1,mkl,intelmpi,none,2,4,"r104u[15,19]",-1.27E+03,36,0:44:29,1,D,gres:2
Wed Feb 23 15:05:01 MST 2022,Eagle,8389008,gpu,2,1x1x1,mkl,intelmpi_tim,none,2,4,"r104u[27,37]",-1.27E+03,34,0:42:10,1,D,gres:2
Tue Jun 21 14:55:34 MDT 2022,Eagle,9521368,gpu,1,4x4x2,mkl,intel_impi,none,1,2,r105u07,-6.03E+01,15,0:03:55,1,4,gres:2_openACC
Tue Jun 21 15:10:13 MDT 2022,Eagle,9521367,gpu,1,10x10x5,mkl,intel_impi,none,1,2,r105u01,-6.03E+01,15,0:18:34,1,4,gres:2_openACC
Wed Jun 22 16:18:24 MDT 2022,Eagle,9536542,gpu,1,10x10x5,mkl,intel_impi,none,1,2,r105u29,-6.03E+01,15,0:10:41,4,4,gres:2_openACC
Wed Jun 22 16:48:49 MDT 2022,Eagle,9536543,gpu,1,4x4x2,mkl,intel_impi,none,1,2,r104u21,-6.03E+01,15,0:02:39,4,4,gres:2_openACC
Wed Jun 22 16:49:03 MDT 2022,Eagle,9536549,gpu,1,4x4x2,mkl,intel_impi,none,1,2,r105u03,-6.03E+01,15,0:02:41,9,4,gres:2_openACC
Wed Jun 22 16:49:03 MDT 2022,Eagle,9536549,gpu,1,4x4x2,mkl,intel_impi,none,1,2,r105u03,-6.03E+01,15,0:02:39,9,4,gres:2_openACC
Wed Jun 22 16:57:26 MDT 2022,Eagle,9536551,gpu,1,10x10x5,mkl,intel_impi,none,1,2,r104u19,-6.03E+01,15,0:10:58,9,4,gres:2_openACC
Wed Feb 23 15:42:48 MST 2022,Eagle,8389002,gpu,2,1x1x1,mkl,intelmpi,none,1,2,r105u27,-1.27E+03,36,1:19:11,1,D,gres:2
Wed Feb 23 15:35:35 MST 2022,Eagle,8389007,gpu,2,1x1x1,mkl,intelmpi_tim,none,1,2,r103u13,-1.27E+03,34,1:11:56,1,D,gres:2
Thu Jun 30 16:39:05 MDT 2022,Swift,635517,parallel,2, 1x1x1,mkl,intel_impi,none,4,256,c1-[42-45],-1.27E+03,40,0:48:53,1,D,full
Thu Jul  7 13:02:34 MDT 2022,Swift,647512,parallel,1,10x10x5,mkl,intel_impi,none,4,252,"c6-[15,19-21]",-6.03E+01,15,0:02:06,9,4,full
Thu Jul  7 13:54:40 MDT 2022,Swift,647660,parallel,1,10x10x5,mkl,intel_impi,none,2,126,c8-[10-11],-6.03E+01,15,0:03:33,9,4,full
Thu Jul  7 13:57:37 MDT 2022,Swift,647659,parallel,1,10x10x5,mkl,intel_impi,none,1,63,c8-25,-6.03E+01,15,0:05:29,9,4,full
Thu Jul  7 14:01:07 MDT 2022,Swift,647661,parallel,1,10x10x5,mkl,intel_impi,none,8,504,"c8-[13-18,20-21]",error,did not converge,error,9,4,full
Thu Jul  7 14:54:15 MDT 2022,Swift,647722,parallel,1,10x10x5,openmpi,openmpi,none,4,256,"c8-[8-9,44,46]",-6.03E+01,15,0:03:04,8,4,full
Thu Jul  7 14:55:11 MDT 2022,Swift,647723,parallel,1,4x4x2,openmpi,openmpi,none,4,256,"c8-[8-9,44,46]",-6.03E+01,15,0:00:54,8,4,full
Thu Jul  7 14:55:56 MDT 2022,Swift,647720,parallel,1,4x4x2,openmpi,openmpi,none,2,128,"c9-[48,52]",-6.03E+01,15,0:01:08,8,4,full
Thu Jul  7 14:56:51 MDT 2022,Swift,647725,parallel,1,10x10x5,openmpi,openmpi,none,8,512,"c9-[38,40-43,45,47,49]",-6.03E+01,15,0:03:05,8,4,full
Thu Jul  7 14:57:39 MDT 2022,Swift,647724,parallel,1,8x8x4,openmpi,openmpi,none,4,256,"c8-[8-9,44,46]",-6.03E+01,15,0:02:20,8,4,full
Thu Jul  7 14:57:40 MDT 2022,Swift,647732,parallel,1,4x4x2,mkl,intel_impi,none,2,128,c9-[50-51],-6.03E+01,15,0:00:49,8,4,full
Thu Jul  7 14:57:47 MDT 2022,Swift,647726,parallel,1,4x4x2,openmpi,openmpi,none,8,512,"c9-[12,15-16,18-19,23-24,28]",-6.03E+01,15,0:00:55,8,4,full
Thu Jul  7 14:58:26 MDT 2022,Swift,647738,parallel,1,4x4x2,mkl,intel_impi,none,8,512,"c9-[12,15-16,18-19,23-24,28]",-6.03E+01,15,0:00:32,8,4,full
Thu Jul  7 14:58:43 MDT 2022,Swift,647719,parallel,1,10x10x5,openmpi,openmpi,none,2,128,c8-[50-51],-6.03E+01,15,0:03:55,8,4,full
Thu Jul  7 14:59:13 MDT 2022,Swift,647727,parallel,1,8x8x4,openmpi,openmpi,none,8,512,"c9-[38,40-43,45,47,49]",-6.03E+01,15,0:02:21,8,4,full
Thu Jul  7 14:59:19 MDT 2022,Swift,647721,parallel,1,8x8x4,openmpi,openmpi,none,2,128,"c9-[48,52]",-6.03E+01,15,0:02:58,8,4,full
Thu Jul  7 14:59:40 MDT 2022,Swift,647731,parallel,1,10x10x5,mkl,intel_impi,none,2,128,c7-[52-53],-6.03E+01,15,0:02:48,8,4,full
Thu Jul  7 14:59:53 MDT 2022,Swift,647734,parallel,1,10x10x5,mkl,intel_impi,none,4,256,"c8-[8-9,44,46]",-6.03E+01,15,0:01:59,8,4,full
Thu Jul  7 15:00:00 MDT 2022,Swift,647733,parallel,1,8x8x4,mkl,intel_impi,none,2,128,c9-[50-51],-6.03E+01,15,0:02:06,8,4,full
Thu Jul  7 15:00:02 MDT 2022,Swift,647735,parallel,1,4x4x2,mkl,intel_impi,none,4,256,"c9-[38,40-42]",-6.03E+01,15,0:00:37,8,4,full
Thu Jul  7 15:00:04 MDT 2022,Swift,647717,parallel,1,4x4x2,openmpi,openmpi,none,1,64,c6-21,-6.03E+01,15,0:01:41,8,4,full
Thu Jul  7 15:00:19 MDT 2022,Swift,647729,parallel,1,4x4x2,mkl,intel_impi,none,1,64,c6-20,-6.03E+01,15,0:01:24,8,4,full
Thu Jul  7 15:00:57 MDT 2022,Swift,647736,parallel,1,8x8x4,mkl,intel_impi,none,4,256,"c9-[43,45,47-48]",-6.03E+01,15,0:01:32,8,4,full
Thu Jul  7 15:02:52 MDT 2022,Swift,647730,parallel,1,8x8x4,mkl,intel_impi,none,1,64,c8-50,-6.03E+01,15,0:03:57,8,4,full
Thu Jul  7 15:03:13 MDT 2022,Swift,647718,parallel,1,8x8x4,openmpi,openmpi,none,1,64,c8-43,-6.03E+01,15,0:04:49,8,4,full
Thu Jul  7 15:03:40 MDT 2022,Swift,647737,parallel,1,10x10x5,mkl,intel_impi,none,8,512,"c9-[20-21,25-27,29,36-37]",error,did not converge,error,8,4,full
Thu Jul  7 15:03:49 MDT 2022,Swift,647739,parallel,1,8x8x4,mkl,intel_impi,none,8,512,"c9-[12,15-16,18-19,23-24,28]",error,did not converge,error,8,4,full
Thu Jul  7 15:04:12 MDT 2022,Swift,647728,parallel,1,10x10x5,mkl,intel_impi,none,1,64,c6-12,-6.03E+01,15,0:05:17,8,4,full
Thu Jul  7 15:04:17 MDT 2022,Swift,647716,parallel,1,10x10x5,openmpi,openmpi,none,1,64,c7-11,-6.03E+01,15,0:06:24,8,4,full
Thu Jun 30 16:11:41 MDT 2022,Swift,635516,parallel,2, 1x1x1, mkl,intel_impi,rank,4,256, c1-[37-40],-1.27E+03,35,0:42:53,1,D,full
2022-06-10T20:43:56,Swift,613805,parallel,2,1x1x1,mkl,intel_impi,rank,8,1024,"['c11-[10', '14-15', '18-19', '25', '27-28]']",-1.27E+03,36,1:30:58,1,1,virtual
Fri Jan 21 02:00:11 MST 2022,Eagle,8183150,short,1,10x10x5,mkl,intelmpi,rank,16,576,"r5i0n5,r5i1n[6,15,28-30],r5i2n[1-2,7-8,13,21-25]",-6.03E+01,13,0:01:46,9,sqrt,full
Fri Jan 21 02:02:32 MST 2022,Eagle,8183151,short,1,4x4x2,mkl,intelmpi,rank,16,576,"r5i0n5,r5i1n[6,15,28-30],r5i2n[1-2,7-8,13,21-25]",-6.03E+01,14,0:00:40,9,sqrt,full
Thu Dec  2 22:28:08 MST 2021,Eagle,7952616,short,2,1x1x1,mkl,intelmpi,rank,16,576,"r2i0n[5,13,17,22,26,35],r2i1n2,r2i3n[33-34],r2i4n[1,3,21,24,26-27],r2i5n0",-1.27E+03,36,0:19:45,1,D,full
Thu Jan 20 01:34:55 MST 2022,Eagle,8182968,short,1,4x4x2,mkl,intelmpi,rank,16,576,"r1i3n[29-34],r1i4n[23-32]",-6.03E+01,14,0:00:36,4,sqrt,full
Thu Jan 20 23:44:05 MST 2022,Eagle,8183055,short,1,4x4x2,mkl,intelmpi,rank,16,576,"r5i0n9,r5i1n[3-5,21,24,26,31,33],r5i2n[4,6,9,11,15-17]",-6.03E+01,15,0:00:41,4,4,full
Wed Dec  1 15:28:17 MST 2021,Eagle,7952620,short,1,10x10x5,mkl,intelmpi,rank,16,576,"r4i0n[0,21,23,25],r4i1n[17,20,32],r4i2n[1,9,18,20-21,23,26,29,31]",-6.03E+01,15,0:01:32,9,4,full
Wed Dec  1 15:38:54 MST 2021,Eagle,7952621,short,1,4x4x2,mkl,intelmpi,rank,16,576,"r4i0n[0,21,23,25],r4i1n[17,20,32],r4i2n[1,9,18,20-21,23,26,29,31]",-6.03E+01,15,0:00:36,9,4,full
Wed Jan 19 10:04:55 MST 2022,Eagle,8181700,short,1,4x4x2,mkl,intelmpi,rank,16,576,"r2i4n[31-35],r2i5n[0-10]",-6.03E+01,15,0:02:00,1,4,full
Wed Jan 19 10:09:40 MST 2022,Eagle,8181614,short,1,4x4x2,mkl,intelmpi,rank,16,576,"r5i4n[21-35],r5i5n0",error,did not converge,error,4,D,full
Wed Jan 19 10:11:57 MST 2022,Eagle,8181699,short,1,10x10x5,mkl,intelmpi,rank,16,576,r2i4n[15-30],-6.03E+01,15,0:09:02,1,4,full
Wed Jan 19 10:15:50 MST 2022,Eagle,8181789,short,1,4x4x2,mkl,intelmpi,rank,16,576,"r5i6n[20-29],r5i7n[10-15]",-6.03E+01,14,0:01:38,1,sqrt,full
Wed Jan 19 10:15:59 MST 2022,Eagle,8181613,short,1,10x10x5,mkl,intelmpi,rank,16,576,r5i4n[5-20],error,did not converge,error,4,D,full
Wed Jan 19 10:20:22 MST 2022,Eagle,8181788,short,1,10x10x5,mkl,intelmpi,rank,16,576,"r5i5n[31-34],r5i6n[8-19]",-6.03E+01,13,0:06:10,1,sqrt,full
Fri Jan 21 01:54:26 MST 2022,Eagle,8183136,short,1,10x10x5,mkl,intelmpi_tim,rank,16,576,"r5i0n5,r5i1n[6,15,28,30],r5i2n[1-2,7-8,13,21-25,27]",-6.03E+01,13,0:01:44,9,sqrt,full
Fri Jan 21 01:56:19 MST 2022,Eagle,8183137,short,1,4x4x2,mkl,intelmpi_tim,rank,16,576,"r5i0n5,r5i1n[6,15,28-30],r5i2n[1-2,7-8,13,21-25]",-6.03E+01,14,0:00:40,9,sqrt,full
Thu Jan 20 01:23:17 MST 2022,Eagle,8182954,short,1,4x4x2,mkl,intelmpi_tim,rank,16,576,"r1i3n[18,35],r1i4n[0,7-10,16-17,33-35],r1i5n[7,11-13]",-6.03E+01,14,0:00:36,4,sqrt,full
Thu Jan 20 23:39:23 MST 2022,Eagle,8183041,short,1,4x4x2,mkl,intelmpi_tim,rank,16,576,"r5i0n9,r5i1n[3-5,21,24,26,31,33],r5i2n[4,6,9,11,15-17]",-6.03E+01,15,0:00:41,4,4,full
Tue Dec 14 04:44:09 MST 2021,Eagle,8011285,short,1,4x4x2,mkl,intelmpi_tim,rank,16,576,"r6i4n[8,11,13,28],r6i5n[2,9-11,14,16-17,24,32],r6i6n[4-5,8]",-6.03E+01,15,0:00:49,9,4,full
Tue Dec 14 04:45:06 MST 2021,Eagle,8011284,short,1,10x10x5,mkl,intelmpi_tim,rank,16,576,"r6i1n[22,27,32],r6i2n[14,17,21,31,34],r6i3n[2-3,5,19,28,32],r6i4n[2,5]",-6.03E+01,15,0:01:46,9,4,full
Tue Dec 14 05:02:53 MST 2021,Eagle,8010863,short,2,1x1x1,mkl,intelmpi_tim,rank,16,576,"r3i0n[5,19-20,29,31-32,35],r3i1n[3,10-11,29],r3i2n3,r3i3n[3,5-6,17]",-1.27E+03,35,0:19:33,1,D,full
Wed Jan 19 10:04:52 MST 2022,Eagle,8181686,short,1,4x4x2,mkl,intelmpi_tim,rank,16,576,"r2i3n[23-29,31-35],r2i4n[0-3]",-6.03E+01,15,0:02:06,1,4,full
Wed Jan 19 10:05:29 MST 2022,Eagle,8181600,short,1,4x4x2,mkl,intelmpi_tim,rank,16,576,"r5i0n35,r5i1n[0-14]",error,did not converge,error,4,D,full
Wed Jan 19 10:12:13 MST 2022,Eagle,8181685,short,1,10x10x5,mkl,intelmpi_tim,rank,16,576,r2i3n[7-22],-6.03E+01,15,0:09:27,1,4,full
Wed Jan 19 10:15:40 MST 2022,Eagle,8181775,short,1,4x4x2,mkl,intelmpi_tim,rank,16,576,"r5i5n[7-10,19-30]",-6.03E+01,14,0:01:28,1,sqrt,full
Wed Jan 19 10:19:56 MST 2022,Eagle,8181774,short,1,10x10x5,mkl,intelmpi_tim,rank,16,576,"r5i4n[27-35],r5i5n[0-6]",-6.03E+01,13,0:05:44,1,sqrt,full
Fri Mar 18 11:39:59 MDT 2022,eagle,8759959,short,2,1x1x1,openmpi,openmpi,rank,16,576,"r2i0n[0,2,33],r2i1n[17,24,29-31,33-34],r2i2n[5-6,8-10,12]",-1.27E+03,35,1:06:32,1,D,full
Thu Mar 17 14:10:02 MDT 2022,Eagle,8739170,short,1,4x4x2,openmpi,openmpi,rank,16,576,"r4i0n[0,8,11,25,32],r4i1n[1,7,23],r4i2n[0,5,9,19],r4i3n[9,18,21-22]",-6.03E+01,15,0:01:49,9,4,full
Thu Mar 17 14:12:00 MDT 2022,Eagle,8739169,short,1,10x10x5,openmpi,openmpi,rank,16,576,"r5i0n[5,9,17,24,29-30],r5i1n[3,5,7,14,17-18],r5i3n[8,19,25,33]",-6.03E+01,15,0:03:07,9,4,full
Thu Jun 30 13:53:02 MDT 2022,Swift,635508,parallel,2,1x1x1,mkl,intel_impi,rank,8,512,"c1-[47,56-59,61-63]",-1.27E+03,35,0:34:47,1,D,full
Fri Mar  4 17:26:29 MST 2022,Swift,295394,parallel,1,4x4x2,mkl,intelmpi,rank,8,512,"c1-[32-34,36,38-41]",-6.03E+01,14,2:15:17,1,sqrt,full
Sat Mar  5 02:20:55 MST 2022,Swift,295466,parallel,1,4x4x2,mkl,intelmpi,rank,8,512,"c1-[42-47,56-57]",-6.03E+01,14,0:01:57,4,sqrt,full
Sat Mar  5 02:30:18 MST 2022,Swift,295467,parallel,1,10x10x5,mkl,intelmpi,rank,8,512,"c1-[42-47,56-57]",-6.03E+01,14,0:09:22,4,sqrt,full
Sat Mar  5 10:22:55 MST 2022,Swift,295538,parallel,1,4x4x2,mkl,intelmpi,rank,8,512,"c1-[42,44,46,58-59,61-62,64]",-6.03E+01,15,0:04:40,9,sqrt,full
Thu Mar  3 03:15:36 MST 2022,Swift,295178,parallel,1,4x4x2,mkl,intelmpi,rank,8,512,"c1-[32-34,40-41,59,61,72]",-6.03E+01,14,2:15:27,1,D,full
Thu Mar  3 14:24:50 MST 2022,Swift,295250,parallel,1,4x4x2,mkl,intelmpi,rank,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,14,0:02:00,4,D,full
Thu Mar  3 14:34:18 MST 2022,Swift,295251,parallel,1,10x10x5,mkl,intelmpi,rank,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,14,0:09:27,4,D,full
Thu Mar  3 15:41:37 MST 2022,Swift,295322,parallel,1,4x4x2,mkl,intelmpi,rank,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,15,0:00:55,4,4,full
Thu Mar  3 15:45:32 MST 2022,Swift,295323,parallel,1,10x10x5,mkl,intelmpi,rank,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,15,0:03:55,4,4,full
Wed Mar  2 10:32:23 MST 2022,Swift,295106,parallel,1,4x4x2,mkl,intelmpi,rank,8,512,"c1-[38,43-44,46-47,56,71-72]",-6.03E+01,15,0:05:34,1,4,full
Wed Mar  2 11:00:25 MST 2022,Swift,295107,parallel,1,10x10x5,mkl,intelmpi,rank,8,512,"c1-[38,43-44,46-47,56,58,61]",-6.03E+01,15,0:28:02,1,4,full
2021-11-11T12:51:51,Swift,16594,test,2,1x1x1,mkl,intelmpi_clara,rank,8,512,"c1-[62-65,73-76]",-1271.6723,35,0:35:44,1,D,full
Sat Dec  4 09:56:00 MST 2021,Swift,38384,parallel,2,1x1x1,mkl,intelmpi_clara,rank,8,512,"c1-[33,38-39,42,44,57,63,67]",-1.27E+03,35,0:37:17,1,D,full
2021-11-11T15:46:00,Swift,16610,test,2,1x1x1,opnmpi,openmpi,rank,8,512,"c1-[65-67,71,73-76]",-1271.6723,35,1:32:47,1,D,full
Fri Mar  4 03:47:37 MST 2022,Swift,295382,parallel,1,4x4x2,openmpi,openmpi,rank,8,512,"c1-[41,45,47,56,71-73,75]",-6.03E+01,14,4:39:49,1,sqrt,full
Sat Mar  5 01:56:08 MST 2022,Swift,295454,parallel,1,4x4x2,openmpi,openmpi,rank,8,512,"c1-[42-47,56-57]",-6.03E+01,14,0:04:35,4,sqrt,full
Sat Mar  5 02:18:59 MST 2022,Swift,295455,parallel,1,10x10x5,openmpi,openmpi,rank,8,512,"c1-[42-47,56-57]",-6.03E+01,14,0:22:51,4,sqrt,full
Sat Mar  5 03:44:53 MST 2022,Swift,295526,parallel,1,4x4x2,openmpi,openmpi,rank,8,512,"c1-[33-34,36,38-39,41-42,44]",-6.03E+01,15,0:04:35,9,sqrt,full
Sat Mar  5 03:54:17 MST 2022,Swift,295527,parallel,1,10x10x5,openmpi,openmpi,rank,8,512,"c1-[32-34,36,38-39,41-42]",-6.03E+01,15,0:09:50,9,sqrt,full
Thu Mar  3 01:00:08 MST 2022,Swift,295166,parallel,1,4x4x2,openmpi,openmpi,rank,8,512,"c1-[32-34,40-41,59,61,79]",-6.03E+01,14,4:39:50,1,D,full
Thu Mar  3 13:59:54 MST 2022,Swift,295238,parallel,1,4x4x2,openmpi,openmpi,rank,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,14,0:04:38,4,D,full
Thu Mar  3 14:22:50 MST 2022,Swift,295239,parallel,1,10x10x5,openmpi,openmpi,rank,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,14,0:22:55,4,D,full
Thu Mar  3 15:31:52 MST 2022,Swift,295310,parallel,1,4x4x2,openmpi,openmpi,rank,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,15,0:01:58,4,4,full
Thu Mar  3 15:40:42 MST 2022,Swift,295311,parallel,1,10x10x5,openmpi,openmpi,rank,8,512,"c1-[32-34,40-41,45,47,56]",-6.03E+01,15,0:08:50,4,4,full
2022-06-10T13:08:38,Swift,613804,parallel,2,1x1x1,mkl,intel_impi,rank,4,512,"['c10-[8', '18', '36', '48]']",-1.27E+03,35,0:57:56,1,1,virtual
2022-06-10T13:12:16,Swift,613808,parallel,2,1x1x1,openmpi,openmpi,rank,4,512,"['c8-[6', '18', '37', '53]']",-1.27E+03,35,2:45:59,1,1,virtual
Sun Dec 12 06:17:14 MST 2021,swift,68498,test,1,4x4x2,mkl,intelmpi,rank,8,504,"c1-[33-34,36,38,45-47,62]",-6.03E+01,15,0:00:56,9,4,full
2021-11-11T14:58:01,Swift,16630,test,1,10x10x5,opnmpi,openmpi,rank,8,504,"c1-[32-36,40-41,43]",-60.279463,15,0:03:06,9,4,full
Sun Dec 12 06:16:15 MST 2021,swift,68495,test,1,4x4x2,openmpi,openmpi,rank,8,504,"c1-[33-34,36,38,45-47,62]",-6.03E+01,15,0:01:27,9,4,full
Thu Jun 30 14:51:07 MDT 2022,Swift,635507,parallel,2,1x1x1,mkl,intel_impi,rank,4,356,"c1-[32-34,36]",-1.27E+03,35,0:58:24,1,D,full
Tue Feb 22 18:39:52 MST 2022,Eagle,8387540,short,2,1x1x1,mkl,intelmpi,rank,16,288,"r6i0n[29,33],r6i1n[21,23,26-27,33],r6i2n[1,3,5-6,13-16,20]",-1.27E+03,35,0:19:57,1,D,half
